9,19,59,-332.88,0.546015,92.83,214.697328,0.640654,36.63
9,19,58,-275.54,0.543453,93.33,215.384859,0.687531,36.63
10,19,58,-218.45,0.542172,93.85,216.056765,0.671906,36.63
10,19,59,-163.18,0.543453,94.38,216.728671,0.671906,36.63
10,19,59,-110.82,0.540891,94.9,217.400576,0.671906,36.61
11,19,59,-62.02,0.543453,95.32,218.072482,0.671906,36.61
9,19,58,-17.33,0.542172,95.75,218.728762,0.65628,36.61
9,19,58,22.85,0.540891,96.18,219.385042,0.65628,36.61
10,19,58,58.12,0.542172,96.63,220.056948,0.671906,36.61
9,19,58,88.13,0.53961,97.05,220.713228,0.65628,36.61
9,19,58,112.58,0.53961,97.47,221.385134,0.671906,36.61
9,19,59,131.36,0.53961,97.9,222.057039,0.671906,36.61
10,19,59,144.69,0.537048,98.35,222.71332,0.65628,36.59
8,19,58,153.15,0.537048,98.83,223.3696,0.65628,36.59
10,19,58,157.67,0.537048,99.32,224.041505,0.671906,36.59
10,19,59,159.29,0.540891,99.8,224.697785,0.65628,36.59
9,19,58,158.97,0.542172,100.25,225.369691,0.671906,36.57
9,19,58,157.36,0.540891,100.65,226.025971,0.65628,36.57
9,19,59,154.7,0.53961,101.05,226.697877,0.671906,36.57
9,19,58,150.9,0.538329,101.53,227.354157,0.65628,36.57
9,19,59,145.71,0.537048,101.92,228.010437,0.65628,36.59
9,19,58,138.87,0.535767,102.27,228.666717,0.65628,36.59
9,19,58,130.15,0.529361,102.57,229.322997,0.65628,36.59
9,19,58,119.45,0.52808,102.72,229.963651,0.640654,36.59
10,19,58,106.96,0.522956,102.87,230.619931,0.65628,36.53
9,19,58,93.63,0.520393,103.03,231.276212,0.65628,36.53
8,19,58,81.31,0.515269,103.22,231.932492,0.65628,36.53
9,19,59,72.59,0.515269,103.25,232.604397,0.671906,36.53
9,19,59,69.99,0.513988,103.3,233.276303,0.671906,36.5
9,19,58,74.85,0.517831,103.37,233.948209,0.671906,36.5
10,19,58,86.45,0.517831,103.42,234.620115,0.671906,36.5
9,19,58,101.99,0.511426,103.47,235.276395,0.65628,36.5
9,19,58,117.45,0.515269,103.38,235.932675,0.65628,36.49
10,19,58,129.06,0.520393,103.28,236.588955,0.65628,36.49
10,19,58,134.65,0.520393,103.2,237.26086,0.671906,36.49
10,19,59,134.07,0.517831,103.08,237.91714,0.65628,36.49
9,19,58,128.66,0.519112,102.97,238.589046,0.671906,36.47
9,19,58,120.27,0.515269,102.88,239.245326,0.65628,36.47
9,19,58,110.35,0.515269,102.75,239.901606,0.65628,36.47
10,19,58,99.64,0.513988,102.65,240.557886,0.65628,36.47
9,19,58,88.48,0.515269,102.55,241.214166,0.65628,36.43
11,19,58,77.42,0.513988,102.43,241.886072,0.671906,36.43
9,19,59,67.02,0.510145,102.33,242.542352,0.65628,36.43
9,19,59,57.98,0.511426,102.23,243.214258,0.671906,36.43
10,19,59,50.8,0.512707,102.1,243.870538,0.65628,36.41
10,19,59,45.43,0.510145,101.92,244.526818,0.65628,36.41
9,19,58,41.36,0.510145,101.72,245.198724,0.671906,36.41
9,19,58,37.78,0.511426,101.52,245.855004,0.65628,36.41
10,18,58,33.95,0.510145,101.27,246.511284,0.65628,36.45
9,19,58,29.55,0.510145,100.93,247.167564,0.65628,36.45
9,19,58,24.72,0.510145,100.65,247.83947,0.671906,36.45
11,19,58,19.92,0.511426,100.4,248.511375,0.671906,36.45
11,19,58,15.79,0.510145,100.13,249.183281,0.671906,36.43
9,19,58,12.76,0.512707,99.92,249.855187,0.671906,36.43
9,19,58,10.91,0.512707,99.68,250.511467,0.65628,36.43
10,19,58,9.92,0.510145,99.48,251.167747,0.65628,36.43
10,19,58,9.22,0.511426,99.3,251.855278,0.687531,36.45
9,19,58,8.24,0.510145,99.13,252.511559,0.65628,36.45
10,19,58,6.68,0.507582,98.97,253.19909,0.687531,36.45
10,19,59,4.61,0.507582,98.8,253.85537,0.65628,36.45
10,19,59,2.37,0.507582,98.62,254.527276,0.671906,36.45
11,18,58,0.42,0.50502,98.45,255.183556,0.65628,36.45
10,19,58,-0.96,0.507582,98.23,255.839836,0.65628,36.45
10,19,58,-1.76,0.507582,98.02,256.511742,0.671906,36.45
12,19,59,-2.2,0.510145,97.8,257.199273,0.687531,36.47
9,19,59,-2.62,0.513988,97.63,257.871179,0.671906,36.47
9,19,58,-3.24,0.515269,97.43,258.543085,0.671906,36.47
11,19,58,-4.07,0.515269,97.23,259.21499,0.671906,36.47
11,19,58,-4.89,0.517831,97.03,267.199731,0.65628,36.49
10,19,58,-5.4,0.517831,96.85,267.840385,0.640654,36.49
11,19,58,-5.32,0.517831,96.67,268.48104,0.640654,36.49
11,19,58,-4.52,0.520393,96.48,269.13732,0.65628,36.49
9,19,57,-2.97,0.519112,96.23,269.809225,0.671906,36.49
10,19,58,-0.78,0.521674,95.97,270.44988,0.640654,36.49
11,18,58,1.8,0.521674,95.7,271.10616,0.65628,36.49
10,19,58,4.33,0.519112,95.45,271.746814,0.640654,36.49
10,19,59,6.27,0.519112,95.2,272.387468,0.640654,36.5
9,19,58,7.06,0.517831,94.95,273.012497,0.625029,36.5
9,19,58,6.39,0.517831,94.68,273.637526,0.625029,36.5
10,19,58,4.35,0.508863,94.42,283.309843,0.640654,36.5
11,19,58,1.44,0.503739,94.17,293.794698,0.593777,36.53
10,19,58,-1.63,0.512707,93.92,298.373033,0.5469,36.53
10,19,59,-4.22,0.511426,93.67,298.935559,0.562526,36.53
11,19,59,-5.97,0.513988,93.42,299.482459,0.5469,36.53
10,19,59,-6.91,0.483241,93.17,299.998107,0.515649,36.53
10,19,59,-7.25,0.471712,92.9,300.670013,0.671906,36.53
10,19,58,-7.25,0.497334,92.62,301.232539,0.562526,36.53
10,19,58,-7.03,0.517831,92.33,318.51458,0.640654,36.53
9,18,58,-6.56,0.526799,92.05,319.186486,0.671906,36.55
10,19,58,-5.84,0.522956,91.77,319.842766,0.65628,36.55
10,19,59,-4.99,0.520393,91.48,320.514671,0.671906,36.55
9,19,59,-4.2,0.517831,91.2,321.186577,0.671906,36.55
9,19,60,-3.7,0.517831,91.07,321.842857,0.65628,36.59
10,19,60,-3.56,0.515269,90.93,322.514763,0.671906,36.59
10,19,59,-3.69,0.513988,90.78,323.186669,0.671906,36.59
10,18,58,-3.92,0.508863,90.67,323.858574,0.671906,36.59
10,18,58,-4.06,0.508863,90.53,324.53048,0.671906,36.65
10,18,57,-4,0.506301,90.38,325.202386,0.671906,36.65
11,18,57,-3.77,0.506301,90.28,325.874292,0.671906,36.65
9,18,56,-3.47,0.506301,90.17,326.546197,0.671906,36.65
12,18,58,-3.2,0.50502,90.03,327.218103,0.671906,36.66
13,17,58,-3.06,0.50502,89.9,327.890009,0.671906,36.66
8,18,57,-3.05,0.507582,89.75,328.561915,0.671906,36.66
11,18,59,-3.11,0.512707,89.6,329.23382,0.671906,36.66
13,18,59,-3.14,0.501177,89.47,329.8901,0.65628,36.66
8,18,58,-3.01,0.508863,89.37,330.562006,0.671906,36.66
8,18,59,-2.64,0.530642,89.28,331.233912,0.671906,36.66
12,18,59,-2,0.520393,89.2,331.905818,0.671906,36.66
11,18,59,-1.08,0.478117,89.17,332.593349,0.687531,36.68
10,18,58,0.09,1.164786,89.22,333.265255,0.671906,36.68
11,17,59,1.47,0.596047,89.23,333.937161,0.671906,36.68
10,18,59,3.02,0.724157,89.23,334.609066,0.671906,36.68
10,18,58,4.69,0.651135,89.25,335.265347,0.65628,36.39
10,18,59,6.3,0.70366,89.25,335.937252,0.671906,36.39
10,18,58,7.65,0.695973,89.27,336.609158,0.671906,36.39
10,17,58,8.52,0.69213,89.27,337.281064,0.671906,36.39
10,17,58,8.76,0.69213,89.27,337.95297,0.671906,35.77
9,18,58,8.38,0.693411,89.27,338.624875,0.671906,35.77
9,17,58,7.55,0.688286,89.27,339.296781,0.671906,35.77
9,18,58,6.51,0.681881,89.27,339.953061,0.65628,35.77
10,18,59,5.49,0.683162,89.28,340.609341,0.65628,35.5
9,18,58,4.66,0.6806,89.28,341.265621,0.65628,35.5
10,18,58,4.11,0.676757,89.3,341.906276,0.640654,35.5
10,18,59,3.9,0.674194,89.32,342.578181,0.671906,35.5
9,17,59,4.08,0.672913,89.33,343.218836,0.640654,35.45
8,18,60,4.64,0.671632,89.35,343.875116,0.65628,35.45
9,18,60,5.56,0.670351,89.37,344.547021,0.671906,35.45
9,18,60,6.7,0.6806,89.38,345.187676,0.640654,35.45
9,18,60,7.85,0.683162,89.4,345.859581,0.671906,35.41
10,18,60,8.69,0.681881,89.42,346.515862,0.65628,35.41
10,18,60,8.92,0.675475,89.43,347.187767,0.671906,35.41
9,18,59,8.31,0.679319,89.45,347.859673,0.671906,35.41
9,17,59,6.85,0.676757,89.47,348.515953,0.65628,35.41
9,18,59,4.77,0.672913,89.48,349.172233,0.65628,35.41
8,17,58,2.33,0.675475,89.5,349.844139,0.671906,35.41
9,17,58,-0.14,0.674194,89.52,350.500419,0.65628,35.41
9,17,59,-2.35,0.671632,89.53,351.172325,0.671906,35.41
7,17,58,-4.21,0.666508,89.55,351.828605,0.65628,35.41
9,18,59,-5.76,0.666508,89.57,352.484885,0.65628,35.41
9,18,59,-7.1,0.66907,89.58,353.141165,0.65628,35.41
10,18,59,-8.37,0.66907,89.6,353.797445,0.65628,35.43
9,18,59,-9.57,0.662664,89.62,354.438099,0.640654,35.43
9,18,59,-10.68,0.661383,89.63,355.094379,0.65628,35.43
10,18,58,-11.61,0.663946,89.67,355.750659,0.65628,35.43
9,18,59,-12.27,0.66907,89.7,356.406939,0.65628,35.43
8,18,59,-12.59,0.667789,89.73,357.063219,0.65628,35.43
8,18,59,-12.46,0.66907,89.77,357.719499,0.65628,35.43
8,18,59,-11.75,0.667789,89.78,358.375779,0.65628,35.43
9,18,59,-10.35,0.667789,89.8,359.032059,0.65628,35.43
9,18,59,-8.31,0.66907,89.82,359.688339,0.65628,35.43
8,18,58,-5.87,0.670351,89.83,360.328994,0.640654,35.43
9,18,58,-3.46,0.660102,89.85,360.985274,0.65628,35.43
9,18,59,-1.62,0.661383,89.85,361.625928,0.640654,35.43
9,18,59,-0.71,0.656259,89.87,362.266582,0.640654,35.43
9,18,59,-0.83,0.631918,89.88,362.891611,0.625029,35.43
9,18,59,-1.78,0.626794,89.88,363.547891,0.65628,35.43
9,18,59,-3.06,0.625513,89.92,364.204171,0.65628,35.45
9,18,59,-4.21,0.621669,89.93,364.844826,0.640654,35.45
10,18,59,-4.93,0.597328,89.95,365.501106,0.65628,35.45
9,18,58,-5.19,0.599891,89.97,366.157386,0.65628,35.45
9,18,58,-5.18,0.599891,90,366.79804,0.640654,35.49
9,18,59,-5.19,0.601172,90.03,367.438694,0.640654,35.49
9,18,59,-5.36,0.603734,90.07,368.094974,0.65628,35.49
8,18,58,-5.65,0.59861,90.12,368.735629,0.640654,35.49
8,18,58,-5.84,0.59861,90.18,369.407534,0.671906,35.47
9,18,58,-5.7,0.59861,90.25,370.07944,0.671906,35.47
9,18,58,-5.12,0.597328,90.3,370.766972,0.687531,35.47
9,18,59,-4.19,0.594766,90.35,371.454503,0.687531,35.47
9,18,59,-3.16,0.592204,90.38,372.142035,0.687531,35.45
9,19,59,-2.31,0.594766,90.42,372.798315,0.65628,35.45
10,18,60,-1.83,0.592204,90.45,373.454595,0.65628,35.45
9,18,59,-1.7,0.594766,90.47,374.110875,0.65628,35.45
9,18,60,-1.74,0.593485,90.47,374.767155,0.65628,35.43
9,19,59,-1.73,0.593485,90.47,375.407809,0.640654,35.43
10,18,58,-1.52,0.585799,90.48,376.048463,0.640654,35.43
9,18,58,-1.11,0.585799,90.48,376.689118,0.640654,35.43
9,18,58,-0.61,0.585799,90.48,377.345398,0.65628,35.43
9,18,57,-0.22,0.579393,90.48,378.001678,0.65628,35.43
10,18,58,-0.07,0.574269,90.48,378.657958,0.65628,35.43
10,18,58,-0.24,0.572987,90.48,379.298612,0.640654,35.43
9,18,58,-0.65,0.57555,90.48,379.954892,0.65628,35.43
9,18,58,-1.18,0.579393,90.5,380.626798,0.671906,35.43
11,18,59,-1.74,0.585799,90.53,381.314329,0.687531,35.43
9,18,59,-2.25,0.596047,90.62,382.001861,0.687531,35.43
9,18,59,-2.67,0.612702,90.73,382.673767,0.671906,35.47
10,18,60,-2.89,0.625513,90.75,383.345672,0.671906,35.47
9,18,59,-2.75,0.63448,90.8,384.001952,0.65628,35.47
9,18,59,-2.04,0.642167,90.88,384.642607,0.640654,35.47
9,18,59,-0.56,0.64601,90.98,385.283261,0.640654,35.41
9,18,58,1.77,0.648572,91.07,385.923915,0.640654,35.41
9,18,58,4.83,0.648572,91.15,386.56457,0.640654,35.41
9,18,59,8.23,0.64601,91.25,387.189598,0.625029,35.41
9,18,58,11.52,0.640886,91.47,387.830253,0.640654,35.41
10,18,58,14.21,0.643448,91.67,388.470907,0.640654,35.41
9,18,59,16.03,0.635761,91.85,389.127187,0.65628,35.41
8,18,58,16.87,0.633199,92,389.752216,0.625029,35.41
10,18,58,16.87,0.628075,92.13,390.424121,0.671906,35.41
9,18,58,16.02,0.624232,92.27,391.080401,0.65628,35.41
9,17,57,14.49,0.624232,92.4,391.752307,0.671906,35.41
8,17,58,12.45,0.620388,92.5,392.424213,0.671906,35.41
7,17,59,10.09,0.617826,92.6,393.080493,0.65628,35.41
9,17,61,7.6,0.617826,92.7,393.752399,0.671906,35.41
10,18,61,5.16,0.617826,92.8,394.393053,0.640654,35.41
8,18,60,2.97,0.615264,92.9,395.033707,0.640654,35.41
9,17,60,1.16,0.613983,93,395.658736,0.625029,35.39
9,18,60,-0.23,0.616545,93.1,396.315016,0.65628,35.39
8,17,58,-1.27,0.615264,93.18,396.971296,0.65628,35.39
7,17,58,-2.1,0.617826,93.27,397.61195,0.640654,35.39
8,17,59,-2.88,0.617826,93.35,398.26823,0.65628,35.39
8,18,58,-3.73,0.616545,93.4,398.92451,0.65628,35.39
8,18,58,-4.65,0.620388,93.43,399.580791,0.65628,35.39
9,18,59,-5.54,0.615264,93.45,415.034623,0.593777,35.39
9,17,59,-6.26,0.613983,93.47,415.706529,0.671906,35.41
8,17,59,-6.73,0.612702,93.47,416.315932,0.609403,35.41
8,17,58,-6.92,0.607577,93.47,416.956586,0.640654,35.41
8,17,59,-6.93,0.605015,93.45,417.581614,0.625029,35.41
9,17,59,-6.88,0.592204,93.43,418.237895,0.65628,35.41
8,17,60,-6.91,0.58708,93.4,418.862923,0.625029,35.41
8,17,59,-7.13,0.584517,93.38,419.487952,0.625029,35.41
9,18,60,-7.59,0.580674,93.37,420.144232,0.65628,35.41
8,18,59,-8.38,0.580674,93.32,420.753635,0.609403,35.43
9,17,58,-9.54,0.578112,93.28,421.378663,0.625029,35.43
8,17,59,-11.13,0.576831,93.23,422.003692,0.625029,35.43
8,17,59,-13.11,0.561458,93.17,422.644346,0.640654,35.43
7,17,59,-15.25,0.565301,93.08,423.269375,0.625029,35.47
7,18,59,-17.11,0.569144,93,423.941281,0.671906,35.47
8,18,60,-18.12,0.571706,92.93,424.581935,0.640654,35.47
9,17,59,-17.72,0.57555,92.88,425.222589,0.640654,35.47
8,17,59,-15.59,0.574269,92.85,425.863244,0.640654,35.45
9,17,59,-11.75,0.57555,92.82,426.503898,0.640654,35.45
9,17,59,-6.61,0.574269,92.78,427.144552,0.640654,35.45
8,18,59,-0.84,0.57555,92.77,440.957685,0.65628,35.45
7,18,58,4.84,0.569144,92.77,441.582713,0.625029,35.41
9,18,59,9.86,0.569144,92.77,442.238993,0.65628,35.41
9,17,59,13.84,0.570425,92.75,442.848396,0.609403,35.41
8,17,58,16.64,0.569144,92.75,443.504676,0.65628,35.41
8,17,59,18.25,0.566582,92.75,444.114079,0.609403,35.39
8,18,59,18.76,0.569144,92.75,444.739108,0.625029,35.39
8,18,59,18.29,0.566582,92.75,445.364136,0.625029,35.39
8,18,59,17.01,0.565301,92.75,446.004791,0.640654,35.39
8,18,59,15.12,0.567863,92.75,446.629819,0.625029,35.41
8,17,58,12.84,0.565301,92.73,447.254848,0.625029,35.41
9,18,59,10.43,0.570425,92.7,447.864251,0.609403,35.41
8,18,59,8.11,0.576831,92.62,448.489279,0.625029,35.41
8,18,59,6.07,0.584517,92.5,449.129934,0.640654,35.41
9,18,59,4.43,0.597328,92.5,449.770588,0.640654,35.41
8,18,59,3.21,0.608858,92.47,450.411242,0.640654,35.41
7,18,59,2.33,0.619107,92.4,451.051897,0.640654,35.41
8,17,59,1.64,0.625513,92.32,451.692551,0.640654,35.41
8,17,59,0.97,0.631918,92.25,452.364457,0.671906,35.41
8,18,59,0.18,0.638324,92.18,453.020737,0.65628,35.41
8,18,59,-0.8,0.635761,92.12,453.661391,0.640654,35.41
8,18,59,-1.91,0.637042,91.93,454.302045,0.640654,35.41
8,18,59,-3.03,0.637042,91.77,454.973951,0.671906,35.41
8,18,59,-4.05,0.629356,91.62,455.630231,0.65628,35.41
8,18,59,-4.89,0.631918,91.5,456.25526,0.625029,35.41
8,18,58,-5.57,0.62295,91.4,456.91154,0.65628,35.37
9,18,59,-6.21,0.617826,91.28,457.520943,0.609403,35.37
9,18,59,-6.91,0.617826,91.17,458.192848,0.671906,35.37
7,18,59,-7.83,0.613983,91.07,458.833503,0.640654,35.37
9,18,59,-9.04,0.607577,90.97,459.474157,0.640654,35.41
8,17,59,-10.63,0.608858,90.87,460.099186,0.625029,35.41
7,17,59,-12.58,0.599891,90.77,460.73984,0.640654,35.41
8,18,59,-14.75,0.597328,90.67,461.380494,0.640654,35.41
7,18,58,-16.85,0.596047,90.57,462.036774,0.65628,35.37
7,18,59,-18.41,0.593485,90.47,462.677429,0.640654,35.37
7,18,59,-18.85,0.590923,90.4,463.318083,0.640654,35.37
7,18,59,-17.64,0.593485,90.35,463.974363,0.65628,35.37
9,18,59,-14.52,0.58708,90.3,464.599392,0.625029,35.39
8,18,59,-9.63,0.584517,90.28,465.240046,0.640654,35.39
8,18,60,-3.52,0.584517,90.27,465.896326,0.65628,35.39
8,18,60,2.99,0.584517,90.27,466.53698,0.640654,35.39
8,18,59,9.03,0.585799,90.27,467.177635,0.640654,35.34
8,18,60,13.95,0.572987,90.27,467.818289,0.640654,35.34
8,18,59,17.38,0.569144,90.27,468.458943,0.640654,35.34
7,18,59,19.28,0.565301,90.3,469.099598,0.640654,35.34
8,17,59,19.82,0.562739,90.32,469.740252,0.640654,35.39
7,17,59,19.28,0.558895,90.37,487.225427,0.562526,35.39
6,17,59,17.96,0.560176,90.4,487.819205,0.593777,35.39
6,18,58,16.15,0.562739,90.43,488.397356,0.578151,35.39
6,18,60,14.09,0.561458,90.48,488.975507,0.578151,35.39
7,17,59,11.97,0.558895,90.5,489.569285,0.593777,35.39
7,17,59,9.91,0.560176,90.53,490.147436,0.578151,35.39
8,17,59,7.97,0.562739,90.57,490.741213,0.593777,35.39
7,17,59,6.17,0.557614,90.6,491.334991,0.593777,35.37
7,17,59,4.55,0.560176,90.63,491.913142,0.578151,35.37
6,18,60,3.15,0.560176,90.67,492.506919,0.593777,35.37
6,18,60,2.02,0.553771,90.68,493.100696,0.593777,35.37
6,17,61,1.15,0.55249,90.72,493.710099,0.609403,35.37
6,18,61,0.45,0.553771,90.75,494.288251,0.578151,35.37
6,17,60,-0.19,0.548647,90.75,494.897654,0.609403,35.37
7,17,60,-0.86,0.551209,90.77,495.507056,0.609403,35.37
5,17,59,-1.58,0.551209,90.77,496.100834,0.593777,35.37
5,17,59,-2.3,0.546084,90.77,496.694611,0.593777,35.37
6,16,60,-2.95,0.548647,90.77,497.288388,0.593777,35.37
3,16,60,-3.55,0.543522,90.82,497.897791,0.609403,35.37
4,16,61,-4.19,0.544803,90.85,498.491568,0.593777,35.39
4,16,61,-5.03,0.543522,90.88,499.085345,0.593777,35.39
4,16,61,-6.25,0.542241,90.93,499.663497,0.578151,35.39
4,16,59,-7.94,0.539679,90.98,500.319777,0.65628,35.39
4,16,59,-10.08,0.538398,91.03,500.882303,0.562526,35.37
4,15,60,-12.55,0.537117,91.08,573.323118,0.562526,35.37
3,15,59,-15.14,0.533273,91.12,573.916895,0.593777,35.37
3,15,59,-17.49,0.531992,91.17,574.510673,0.593777,35.37
4,15,60,-19.17,0.530711,91.22,575.088824,0.578151,35.39
4,16,60,-19.7,0.535836,91.27,602.09006,0.531274,35.39
5,16,61,-18.68,0.531992,91.33,602.668211,0.578151,35.39
4,16,60,-15.92,0.531992,91.38,609.184135,0.609403,35.39
5,15,60,-11.56,0.530711,91.43,609.777912,0.593777,35.37
3,15,59,-6.04,0.531992,91.48,610.356063,0.578151,35.37
4,15,60,-0.02,0.526868,91.53,610.949841,0.593777,35.37
4,15,61,5.87,0.52943,91.57,691.828543,0.562526,35.37
3,15,60,11.09,0.530711,91.6,692.406694,0.578151,35.37
4,15,60,15.29,0.528149,91.63,693.016097,0.609403,35.37
